date	open	high	low	close	volume	symbol
2013-07-03	439.51	444.14	438.81	442.77		NASDAQ:GOOG
2013-07-05	444.56	447.26	443.23	446.3		NASDAQ:GOOG
2013-07-08	449.16	452.68	448.09	452.09		NASDAQ:GOOG
2013-07-09	455.04	456.02	448.54	452.17		NASDAQ:GOOG
2013-07-10	451.27	455.11	449.74	452.54		NASDAQ:GOOG
2013-07-11	456.04	459.94	453.81	459.66		NASDAQ:GOOG
2013-07-12	459.54	461.04	457.16	461.04		NASDAQ:GOOG
2013-07-15	461.69	463.54	457.72	461.88		NASDAQ:GOOG
2013-07-16	463.1	463.52	456.49	459.34		NASDAQ:GOOG
2013-07-17	460.04	462.97	457.69	458.82		NASDAQ:GOOG
2013-07-18	459.04	459.54	451.14	454.88		NASDAQ:GOOG
2013-07-19	442.86	451.02	437.37	447.85		NASDAQ:GOOG
2013-07-22	450.55	455.88	448.05	454.89		NASDAQ:GOOG
2013-07-23	454.89	456.04	449.34	451.45		NASDAQ:GOOG
2013-07-24	453.18	454.69	449.9	451		NASDAQ:GOOG
2013-07-25	446.49	447.98	442.6	443.41		NASDAQ:GOOG
2013-07-26	443.05	444.55	440.56	442.23		NASDAQ:GOOG
2013-07-29	442.01	446.96	440	440.69		NASDAQ:GOOG
2013-07-30	442.29	447.36	439.99	445.01		NASDAQ:GOOG
2013-07-31	446.05	447.81	442.65	443.43		NASDAQ:GOOG
2013-08-01	447.05	451.82	447.05	451.66		NASDAQ:GOOG
2013-08-02	451.27	453.05	449.96	452.83		NASDAQ:GOOG
2013-08-05	452.24	452.31	449.15	452.05		NASDAQ:GOOG
2013-08-06	451.89	454.4	447.42	447.84		NASDAQ:GOOG
2013-08-07	447.07	448.78	444.1	444.88		NASDAQ:GOOG
2013-08-08	447.3	447.47	442.2	445.88		NASDAQ:GOOG
2013-08-09	444.83	447.31	444.56	444.76		NASDAQ:GOOG
2013-08-12	443.01	443.06	440.38	442.31		NASDAQ:GOOG
2013-08-13	442.97	443.81	437.66	440.18		NASDAQ:GOOG
2013-08-14	438.75	439.67	433.15	434.47		NASDAQ:GOOG
2013-08-15	431.79	432.03	428.57	429.4		NASDAQ:GOOG
2013-08-16	430.21	430.79	427.84	428.03		NASDAQ:GOOG
2013-08-19	428.43	435.56	428.3	432.39		NASDAQ:GOOG
2013-08-20	433.74	435.62	431.34	432.28		NASDAQ:GOOG
2013-08-21	434.89	438.02	432.82	434.23		NASDAQ:GOOG
2013-08-22	435.91	436.94	434.69	436.42		NASDAQ:GOOG
2013-08-23	438.48	438.56	434.44	434.67		NASDAQ:GOOG
2013-08-26	434.56	437.01	432.59	432.76		NASDAQ:GOOG
2013-08-27	429.38	431.43	423.53	424.65		NASDAQ:GOOG
2013-08-28	424.7	427.28	423.46	423.85		NASDAQ:GOOG
2013-08-29	424.11	429.76	423.87	427.29		NASDAQ:GOOG
2013-08-30	427.45	428.59	422.36	423.03		NASDAQ:GOOG
2013-09-03	426.75	432.66	426.55	429.76		NASDAQ:GOOG
2013-09-04	429.74	436.31	427.16	435.38		NASDAQ:GOOG
2013-09-05	436.31	439.5	435.37	439.34		NASDAQ:GOOG
2013-09-06	440.78	441.45	436.43	439.35		NASDAQ:GOOG
2013-09-09	441.42	444.43	440.77	443.58		NASDAQ:GOOG
2013-09-10	444.56	445.55	441.56	443.89		NASDAQ:GOOG
2013-09-11	443.83	448.04	442.6	447.65		NASDAQ:GOOG
2013-09-12	448.25	448.5	444.56	446.08		NASDAQ:GOOG
2013-09-13	446.8	447.39	441.98	444.09		NASDAQ:GOOG
2013-09-16	447.65	448.05	441.99	443.44		NASDAQ:GOOG
2013-09-17	443.26	443.75	440.06	442.61		NASDAQ:GOOG
2013-09-18	442.73	451.53	441.09	451.21		NASDAQ:GOOG
2013-09-19	452.54	452.54	447.25	448.75		NASDAQ:GOOG
2013-09-20	448.75	451.61	447.36	451.1		NASDAQ:GOOG
2013-09-23	447.63	450.34	442.16	442.81		NASDAQ:GOOG
2013-09-24	442.81	444.6	440.26	442.98		NASDAQ:GOOG
2013-09-25	442.83	442.83	437.36	438.18		NASDAQ:GOOG
2013-09-26	438.71	440.93	437.06	438.65		NASDAQ:GOOG
2013-09-27	436.97	438.32	435.22	437.76		NASDAQ:GOOG
2013-09-30	434.11	439.98	433.72	437.52		NASDAQ:GOOG
2013-10-01	439.68	443.39	439.58	443.06		NASDAQ:GOOG
2013-10-02	440.92	444.23	438.47	443.55		NASDAQ:GOOG
2013-10-03	443.56	446.6	435.61	437.61		NASDAQ:GOOG
2013-10-04	437.06	438.32	434.56	435.74		NASDAQ:GOOG
2013-10-07	433.29	436.56	431.62	432.44		NASDAQ:GOOG
2013-10-08	432.23	432.56	425.39	426.41		NASDAQ:GOOG
2013-10-09	427.71	430.89	421.07	427.5		NASDAQ:GOOG
2013-10-10	431.49	433.98	429.67	433.69		NASDAQ:GOOG
2013-10-11	432.58	436.3	432.22	435.56		NASDAQ:GOOG
2013-10-14	432.9	437.69	432.26	437.62		NASDAQ:GOOG
2013-10-15	437.44	442.37	436.56	440.56		NASDAQ:GOOG
2013-10-16	442.49	448.72	441.56	448.56		NASDAQ:GOOG
2013-10-17	446.05	448	442.42	443.95		NASDAQ:GOOG
2013-10-18	487.8	507.22	486.51	505.2		NASDAQ:GOOG
2013-10-21	505.22	508.99	499.28	501.15		NASDAQ:GOOG
2013-10-22	502	505.99	497.4	503		NASDAQ:GOOG
2013-10-23	500	516.86	499.81	515.19		NASDAQ:GOOG
2013-10-24	515.42	519.76	511.89	512.26		NASDAQ:GOOG
2013-10-25	513.9	513.9	504.86	507.09		NASDAQ:GOOG
2013-10-28	507.09	511.2	505.99	506.99		NASDAQ:GOOG
2013-10-29	509.04	517.95	506.24	517.6		NASDAQ:GOOG
2013-10-30	518.2	518.24	512.49	514.69		NASDAQ:GOOG
2013-10-31	513.95	520.24	511.47	514.77		NASDAQ:GOOG
2013-11-01	515.38	517.48	512.04	513.01		NASDAQ:GOOG
2013-11-04	515.23	515.67	510.5	512.54		NASDAQ:GOOG
2013-11-05	509.66	515.31	508.2	510.25		NASDAQ:GOOG
2013-11-06	512.29	512.99	507.18	510.86		NASDAQ:GOOG
2013-11-07	510.79	511.45	503.32	503.47		NASDAQ:GOOG
2013-11-08	503.87	508.74	503.75	507.51		NASDAQ:GOOG
2013-11-11	504.25	507.46	503.5	504.79		NASDAQ:GOOG
2013-11-12	503.35	508.27	502	505.38		NASDAQ:GOOG
2013-11-13	502.87	515.91	502.75	515.72		NASDAQ:GOOG
2013-11-14	516.44	519.36	514.66	517.1		NASDAQ:GOOG
2013-11-15	516.92	518.48	514.64	516.26		NASDAQ:GOOG
2013-11-18	517.36	523.85	514.11	515.26		NASDAQ:GOOG
2013-11-19	515.34	516.86	511.01	512.09		NASDAQ:GOOG
2013-11-20	514.46	516.16	509.67	510.64		NASDAQ:GOOG
2013-11-21	512.99	518.64	512.49	516.52		NASDAQ:GOOG
2013-11-22	516.19	517.57	514.1	515.43		NASDAQ:GOOG
2013-11-25	518.06	526.07	516.99	522.44		NASDAQ:GOOG
2013-11-26	523.78	530.22	520.95	528.68		NASDAQ:GOOG
2013-11-27	530.48	533.47	529.47	531.02		NASDAQ:GOOG
2013-11-29	530.55	532.78	529.2	529.27		NASDAQ:GOOG
2013-12-02	531.22	532.64	524.85	526.71		NASDAQ:GOOG
2013-12-03	524.95	531.19	523.99	526.1		NASDAQ:GOOG
2013-12-04	525.16	531.46	524.48	528.56		NASDAQ:GOOG
2013-12-05	528.07	529.3	525.02	528.14		NASDAQ:GOOG
2013-12-06	534.36	534.46	529.51	534.4		NASDAQ:GOOG
2013-12-09	534.51	540.61	533.48	538.53		NASDAQ:GOOG
2013-12-10	537.29	545.61	537.29	541.79		NASDAQ:GOOG
2013-12-11	543.16	545.11	537.05	538.11		NASDAQ:GOOG
2013-12-12	539.25	540.93	533.97	534.45		NASDAQ:GOOG
2013-12-13	537.07	537.61	528.41	529.86		NASDAQ:GOOG
2013-12-16	530.97	536.81	530.47	535.95		NASDAQ:GOOG
2013-12-17	536.51	539.84	533.66	534.4		NASDAQ:GOOG
2013-12-18	535.46	541.93	528.99	541.83		NASDAQ:GOOG
2013-12-19	540.18	545.45	539	542.57		NASDAQ:GOOG
2013-12-20	544.1	550.03	543.46	549.76		NASDAQ:GOOG
2013-12-23	553.37	557.34	552.01	556.99		NASDAQ:GOOG
2013-12-24	556.93	557.06	553.5	555.36		NASDAQ:GOOG
2013-12-26	556.45	558.94	553.79	558.17		NASDAQ:GOOG
2013-12-27	559.44	559.58	555.91	558.64		NASDAQ:GOOG
2013-12-30	559.61	559.69	553.96	554.18		NASDAQ:GOOG
2013-12-31	555.56	559.94	552.58	559.79		NASDAQ:GOOG
2014-01-02	557.17	558.32	553.58	556		NASDAQ:GOOG
2014-01-03	556.94	557.91	551.91	551.95		NASDAQ:GOOG
2014-01-06	555.95	558.87	552.67	558.1		NASDAQ:GOOG
2014-01-07	561.94	569.28	560.02	568.86		NASDAQ:GOOG
2014-01-08	572.43	573.09	566.08	570.04		NASDAQ:GOOG
2014-01-09	571.15	571.54	562.22	564.55		NASDAQ:GOOG
2014-01-10	568.97	568.97	560.56	564.52		NASDAQ:GOOG
2014-01-13	562.67	572.88	558.03	560.93		NASDAQ:GOOG
2014-01-14	568.41	574.92	563.48	574.13		NASDAQ:GOOG
2014-01-15	575.92	576.92	571.32	573.74		NASDAQ:GOOG
2014-01-16	573.98	578.39	573.43	577.53		NASDAQ:GOOG
2014-01-17	577.85	579.73	571.53	574.69		NASDAQ:GOOG
2014-01-21	579.88	581.42	575.07	581.27		NASDAQ:GOOG
2014-01-22	582.72	583.36	578.85	581.93		NASDAQ:GOOG
2014-01-23	579.42	580.66	576.61	579.47		NASDAQ:GOOG
2014-01-24	574.93	576.2	560.94	561.35		NASDAQ:GOOG
2014-01-27	562.49	562.69	540.59	550.06		NASDAQ:GOOG
2014-01-28	554.6	562.31	554.42	560.94		NASDAQ:GOOG
2014-01-29	559	560.31	549.16	552.91		NASDAQ:GOOG
2014-01-30	571.93	575.67	563.06	567.13		NASDAQ:GOOG
2014-01-31	585.09	592.68	574.99	589.89		NASDAQ:GOOG
2014-02-03	589.01	590.27	565.44	566.15		NASDAQ:GOOG
2014-02-04	568.43	576.92	567.94	568.51		NASDAQ:GOOG
2014-02-05	571.12	574.81	563.45	571.03		NASDAQ:GOOG
2014-02-06	574.99	579.5	573.2	579.4		NASDAQ:GOOG
2014-02-07	583.23	588.36	579.7	588.13		NASDAQ:GOOG
2014-02-10	585.31	590.61	583.93	585.88		NASDAQ:GOOG
2014-02-11	589.49	595.34	585.52	594.49		NASDAQ:GOOG
2014-02-12	593.91	594.4	590.1	592.75		NASDAQ:GOOG
2014-02-13	589.78	599.35	589.24	599.35		NASDAQ:GOOG
2014-02-14	597.21	601.59	595.8	600.8		NASDAQ:GOOG
2014-02-18	600.1	605.83	599.4	604.83		NASDAQ:GOOG
2014-02-19	602.05	604	598.15	600.57		NASDAQ:GOOG
2014-02-20	600.97	602.84	599.51	601.45		NASDAQ:GOOG
2014-02-21	603.3	604.33	600.82	601.29		NASDAQ:GOOG
2014-02-24	602.08	609.47	601.95	605.65		NASDAQ:GOOG
2014-02-25	607.36	611.64	604.61	609.39		NASDAQ:GOOG
2014-02-26	611.39	613.83	606.27	609.47		NASDAQ:GOOG
2014-02-27	608.59	611.5	607.9	609		NASDAQ:GOOG
2014-02-28	609.56	611.48	602.51	607.22		NASDAQ:GOOG
2014-03-03	602.77	603.32	595.47	600.74		NASDAQ:GOOG
2014-03-04	606.89	607.39	604.15	606.85		NASDAQ:GOOG
2014-03-05	606.92	610.93	605.1	608.52		NASDAQ:GOOG
2014-03-06	610.53	612.46	608.69	609.2		NASDAQ:GOOG
2014-03-07	612.79	612.88	605.11	606.79		NASDAQ:GOOG
2014-03-10	607.24	608.21	601.44	605.18		NASDAQ:GOOG
2014-03-11	606.28	606.55	597.72	599.4		NASDAQ:GOOG
2014-03-12	597.6	603.32	591.5	603.05		NASDAQ:GOOG
2014-03-13	603.37	604.64	591.79	593.94		NASDAQ:GOOG
2014-03-14	590.4	594.84	585.68	585.81		NASDAQ:GOOG
2014-03-17	589.04	597.94	588.47	595.45		NASDAQ:GOOG
2014-03-18	596.74	605.16	595.93	605.02		NASDAQ:GOOG
2014-03-19	605.29	605.39	596.61	599.03		NASDAQ:GOOG
2014-03-20	599.38	604.2	597.08	597.98		NASDAQ:GOOG
2014-03-21	602.55	604.21	590.63	590.93		NASDAQ:GOOG
2014-03-24	591.5	591.86	572.4	578.39		NASDAQ:GOOG
2014-03-25	582.42	584.34	572.93	578.78		NASDAQ:GOOG
2014-03-26	580.42	585.2	565.18	565.42		NASDAQ:GOOG
2014-03-27	564.86	565.4	550.5	556.58	3826676	NASDAQ:GOOG
2014-03-28	558.94	566.03	558.33	559.51	2258918	NASDAQ:GOOG
2014-03-31	564.63	566.93	555.87	556.7	1942277	NASDAQ:GOOG
2014-04-01	559.57	568.18	558.44	566.88	2182626	NASDAQ:GOOG
2014-04-02	282.43	571.83	561.44	566.98	2088804	NASDAQ:GOOG
2014-04-03	569.85	587.28	564.13	569.74	5087530	NASDAQ:GOOG
2014-04-04	574.65	577.77	543	543.14	6377658	NASDAQ:GOOG
2014-04-07	540.74	548.48	527.15	538.15	4389569	NASDAQ:GOOG
2014-04-08	542.6	555	541.61	554.9	3152406	NASDAQ:GOOG
2014-04-09	559.62	565.37	552.95	564.14	3324742	NASDAQ:GOOG
2014-04-10	565	565	539.9	540.95	4027743	NASDAQ:GOOG
2014-04-11	532.55	540	526.53	530.6	3916171	NASDAQ:GOOG
2014-04-14	538.25	544.1	529.56	532.52	2568020	NASDAQ:GOOG
2014-04-15	536.82	538.45	518.46	536.44	3847453	NASDAQ:GOOG
2014-04-16	543	557	540	556.54	4879889	NASDAQ:GOOG
2014-04-17	548.81	549.5	531.15	536.1	6795393	NASDAQ:GOOG
2014-04-21	536.1	536.7	525.6	528.62	2561214	NASDAQ:GOOG
2014-04-22	528.64	537.23	527.51	534.81	2359421	NASDAQ:GOOG
2014-04-23	533.79	533.87	526.25	526.94	2051066	NASDAQ:GOOG
2014-04-24	530.07	531.65	522.12	525.16	1881965	NASDAQ:GOOG
2014-04-25	522.51	524.7	515.42	516.18	2097264	NASDAQ:GOOG
2014-04-28	517.18	518.6	502.8	517.15	3326429	NASDAQ:GOOG
2014-04-29	516.9	529.46	516.32	527.7	2692489	NASDAQ:GOOG
2014-04-30	527.6	528	522.52	526.66	1746904	NASDAQ:GOOG
2014-05-01	527.11	532.93	523.88	531.35	1900432	NASDAQ:GOOG
2014-05-02	533.76	534	525.61	527.93	1685042	NASDAQ:GOOG
2014-05-05	524.82	528.9	521.32	527.81	1021408	NASDAQ:GOOG
2014-05-06	525.23	526.81	515.06	515.14	1684381	NASDAQ:GOOG
2014-05-07	515.79	516.68	503.3	509.96	3216077	NASDAQ:GOOG
2014-05-08	508.46	517.23	506.45	511	2016131	NASDAQ:GOOG
2014-05-09	510.75	519.9	504.2	518.73	2432783	NASDAQ:GOOG
2014-05-12	523.51	530.19	519.01	529.92	1908392	NASDAQ:GOOG
2014-05-13	530.89	536.07	529.51	533.09	1648907	NASDAQ:GOOG
2014-05-14	533	533	525.29	526.65	1191863	NASDAQ:GOOG
2014-05-15	525.7	525.87	517.42	519.98	1703758	NASDAQ:GOOG
2014-05-16	521.39	521.8	515.44	520.63	1481688	NASDAQ:GOOG
2014-05-19	519.7	529.78	517.58	528.86	1276362	NASDAQ:GOOG
2014-05-20	529.74	536.23	526.3	529.77	1780113	NASDAQ:GOOG
2014-05-21	532.9	539.18	531.91	538.94	1193389	NASDAQ:GOOG
2014-05-22	541.13	547.6	540.78	545.06	1611837	NASDAQ:GOOG
2014-05-23	547.26	553.64	543.7	552.7	1929632	NASDAQ:GOOG
2014-05-27	556	566	554.35	565.95	2100298	NASDAQ:GOOG
2014-05-28	564.57	567.84	561	561.68	1647717	NASDAQ:GOOG
2014-05-29	563.35	564	558.71	560.08	1350657	NASDAQ:GOOG
2014-05-30	560.8	561.35	555.91	559.89	1766794	NASDAQ:GOOG
2014-06-02	560.7	560.9	545.73	553.93	1434989	NASDAQ:GOOG
2014-06-03	550.99	552.34	542.55	544.94	1861921	NASDAQ:GOOG
2014-06-04	541.5	548.61	538.75	544.66	1812084	NASDAQ:GOOG
2014-06-05	546.4	554.95	544.45	553.9	1684886	NASDAQ:GOOG
2014-06-06	558.06	558.06	548.93	556.33	1732592	NASDAQ:GOOG
2014-06-09	557.15	562.9	556.04	562.12	1463676	NASDAQ:GOOG
2014-06-10	560.51	563.6	557.9	560.55	1349444	NASDAQ:GOOG
2014-06-11	558	559.88	555.02	558.84	1097380	NASDAQ:GOOG
2014-06-12	557.3	557.99	548.46	551.35	1457104	NASDAQ:GOOG
2014-06-13	552.26	552.3	545.56	551.76	1217176	NASDAQ:GOOG
2014-06-16	549.26	549.62	541.52	544.28	1704027	NASDAQ:GOOG
2014-06-17	544.2	545.32	539.33	543.01	1445878	NASDAQ:GOOG
2014-06-18	544.86	553.56	544	553.37	1737343	NASDAQ:GOOG
2014-06-19	554.24	555	548.51	554.9	2451341	NASDAQ:GOOG
2014-06-20	556.85	557.58	550.39	556.36	4496962	NASDAQ:GOOG
2014-06-23	555.15	565	554.25	564.95	1534659	NASDAQ:GOOG
2014-06-24	565.19	572.65	561.01	564.62	2201789	NASDAQ:GOOG
2014-06-25	565.26	579.96	565.22	578.65	1964447	NASDAQ:GOOG
2014-06-26	581	582.45	571.85	576	1737210	NASDAQ:GOOG
2014-06-27	577.18	579.87	573.8	577.24	2231174	NASDAQ:GOOG
2014-06-30	578.66	579.57	574.75	575.28	1310909	NASDAQ:GOOG
2014-07-01	578.32	584.4	576.65	582.67	1446309	NASDAQ:GOOG
2014-07-02	583.35	585.44	580.39	582.34	1054936	NASDAQ:GOOG
2014-07-03	583.35	585.01	580.92	584.73	712210	NASDAQ:GOOG
2014-07-07	583.76	586.43	579.59	582.25	1061833	NASDAQ:GOOG
2014-07-08	577.66	579.53	566.14	571.09	1908647	NASDAQ:GOOG
2014-07-09	571.58	576.72	569.38	576.08	1113907	NASDAQ:GOOG
2014-07-10	565.91	576.59	565.01	571.1	1353317	NASDAQ:GOOG
2014-07-11	571.91	580.85	571.42	579.18	1617569	NASDAQ:GOOG
2014-07-14	582.6	585.21	578.03	584.87	1852290	NASDAQ:GOOG
2014-07-15	585.74	585.8	576.56	584.78	1618815	NASDAQ:GOOG
2014-07-16	588	588.4	582.2	582.66	1394560	NASDAQ:GOOG
2014-07-17	579.53	580.99	568.61	573.73	3015475	NASDAQ:GOOG
2014-07-18	593	596.8	582	595.08	4006389	NASDAQ:GOOG
2014-07-21	591.75	594.4	585.23	589.47	2060334	NASDAQ:GOOG
2014-07-22	590.72	599.65	590.6	594.74	1694787	NASDAQ:GOOG
2014-07-23	593.23	597.85	592.5	595.98	1229846	NASDAQ:GOOG
2014-07-24	596.45	599.5	591.77	593.35	1033341	NASDAQ:GOOG
2014-07-25	590.4	591.86	587.03	589.02	932724	NASDAQ:GOOG
2014-07-28	588.07	592.5	584.75	590.6	984161	NASDAQ:GOOG
2014-07-29	588.75	589.7	583.52	585.61	1346647	NASDAQ:GOOG
2014-07-30	586.55	589.5	584	587.42	1013932	NASDAQ:GOOG
2014-07-31	580.6	583.65	570	571.6	2099516	NASDAQ:GOOG
2014-08-01	570.4	575.96	562.85	566.07	1950171	NASDAQ:GOOG
2014-08-04	569.04	575.35	564.1	573.15	1427169	NASDAQ:GOOG
2014-08-05	570.05	571.98	562.61	565.07	1556685	NASDAQ:GOOG
2014-08-06	561.78	570.7	560	566.37	1330877	NASDAQ:GOOG
2014-08-07	568	569.89	561.1	563.36	1108900	NASDAQ:GOOG
2014-08-08	563.56	570.25	560.35	568.77	1492491	NASDAQ:GOOG
2014-08-11	569.99	570.49	566	567.88	1215968	NASDAQ:GOOG
2014-08-12	564.52	565.9	560.88	562.73	1537758	NASDAQ:GOOG
2014-08-13	567.31	575	565.75	574.78	1437922	NASDAQ:GOOG
2014-08-14	576.18	577.9	570.88	574.65	982926	NASDAQ:GOOG
2014-08-15	577.86	579.38	570.52	573.48	1517056	NASDAQ:GOOG
2014-08-18	576.11	584.51	576	582.16	1282531	NASDAQ:GOOG
2014-08-19	585	587.34	584	586.86	979298	NASDAQ:GOOG
2014-08-20	585.88	586.7	582.57	584.49	1034779	NASDAQ:GOOG
2014-08-21	583.82	584.5	581.14	583.37	912854	NASDAQ:GOOG
2014-08-22	583.59	585.24	580.64	582.56	789484	NASDAQ:GOOG
2014-08-25	584.72	585	579	580.2	1358810	NASDAQ:GOOG
2014-08-26	581.26	581.8	576.58	577.86	1635465	NASDAQ:GOOG
2014-08-27	577.27	578.49	570.1	571	1700161	NASDAQ:GOOG
2014-08-28	569.56	573.25	567.1	569.2	1295963	NASDAQ:GOOG
2014-08-29	571.33	572.04	567.07	571.6	1081231	NASDAQ:GOOG
2014-09-02	571.85	577.83	571.19	577.33	1576830	NASDAQ:GOOG
2014-09-03	580	582.99	575	577.94	1214586	NASDAQ:GOOG
2014-09-04	580	586	579.22	581.98	1459956	NASDAQ:GOOG
2014-09-05	583.98	586.55	581.95	586.08	1629477	NASDAQ:GOOG
2014-09-08	586.6	591.77	586.3	589.72	1429101	NASDAQ:GOOG
2014-09-09	588.9	589	580	581.01	1286722	NASDAQ:GOOG
2014-09-10	581.5	583.5	576.94	583.1	975145	NASDAQ:GOOG
2014-09-11	580.36	581.81	576.26	581.35	1217721	NASDAQ:GOOG
2014-09-12	581	581.64	574.46	575.62	1597677	NASDAQ:GOOG
