date	open	high	low	close	volume	symbol
2013-05-15	66.06	66.49	65.11	66.19	587963	NASDAQ:AMCX
2013-05-16	66	66.3	65.74	65.84	808342	NASDAQ:AMCX
2013-05-17	66.64	66.74	65.86	66.44	1042994	NASDAQ:AMCX
2013-05-20	66.44	66.63	65.84	66.28	855198	NASDAQ:AMCX
2013-05-21	66.08	67.85	66.01	67.72	805553	NASDAQ:AMCX
2013-05-22	67.46	67.9	66.61	67.05	849354	NASDAQ:AMCX
2013-05-23	66.86	66.86	65.26	66.69	850142	NASDAQ:AMCX
2013-05-24	66.59	67.04	65.55	65.9	197373	NASDAQ:AMCX
2013-05-28	66.47	67.46	66.11	67.41	333357	NASDAQ:AMCX
2013-05-29	67.21	67.27	66.77	66.81	620049	NASDAQ:AMCX
2013-05-30	67.03	67.28	65.22	65.42	451240	NASDAQ:AMCX
2013-05-31	65.37	65.79	64.01	64.02	378807	NASDAQ:AMCX
2013-06-03	63.36	64.55	62.68	63.84	550740	NASDAQ:AMCX
2013-06-04	63.73	64.78	63.09	63.72	447789	NASDAQ:AMCX
2013-06-05	63.47	63.47	62.02	62.09	334070	NASDAQ:AMCX
2013-06-06	61.92	63.86	61.64	63.82	408966	NASDAQ:AMCX
2013-06-07	63.98	65.49	63.61	65.38	478608	NASDAQ:AMCX
2013-06-10	68.34	68.34	65.19	65.39	320664	NASDAQ:AMCX
2013-06-11	65.11	65.35	64.49	64.72	316642	NASDAQ:AMCX
2013-06-12	65.08	65.11	62.85	63.43	406467	NASDAQ:AMCX
2013-06-13	61.01	64.43	61.01	64	728747	NASDAQ:AMCX
2013-06-14	64	64.43	63.8	63.86	244594	NASDAQ:AMCX
2013-06-17	64.36	64.69	63.64	63.71	628969	NASDAQ:AMCX
2013-06-18	63.65	64.68	63.65	64.19	397370	NASDAQ:AMCX
2013-06-19	64.11	65.08	64.11	64.66	482556	NASDAQ:AMCX
2013-06-20	64.31	64.41	63.34	63.45	549832	NASDAQ:AMCX
2013-06-21	63.85	64.52	63.2	63.44	641626	NASDAQ:AMCX
2013-06-24	63.08	63.22	61.68	62.27	291210	NASDAQ:AMCX
2013-06-25	62.55	63.94	61.93	63.63	183024	NASDAQ:AMCX
2013-06-26	64.1	64.26	63.3	63.74	308166	NASDAQ:AMCX
2013-06-27	63.86	65.09	63.53	64.75	275389	NASDAQ:AMCX
2013-06-28	64.79	65.72	64.62	65.33	992266	NASDAQ:AMCX
2013-07-01	65.54	66.44	65.29	65.52	342645	NASDAQ:AMCX
2013-07-02	65.64	66.03	65.23	65.77	281779	NASDAQ:AMCX
2013-07-03	65.44	66.44	65.17	66	225239	NASDAQ:AMCX
2013-07-05	66.48	66.88	66.03	66.84	256275	NASDAQ:AMCX
2013-07-08	67	68.69	66.9	68.6	488159	NASDAQ:AMCX
2013-07-09	68.63	69.26	68.32	68.34	357681	NASDAQ:AMCX
2013-07-10	68.24	68.58	67.56	68.04	328299	NASDAQ:AMCX
2013-07-11	68.52	69.05	68.5	68.67	561317	NASDAQ:AMCX
2013-07-12	68.67	68.91	68.29	68.6	256897	NASDAQ:AMCX
2013-07-15	68.55	68.89	68.04	68.59	347048	NASDAQ:AMCX
2013-07-16	68.59	68.87	67.98	68.04	574637	NASDAQ:AMCX
2013-07-17	68.51	68.51	67.41	67.67	267971	NASDAQ:AMCX
2013-07-18	67.94	68.78	67.83	68.74	274058	NASDAQ:AMCX
2013-07-19	68.54	69.54	68.26	69.27	315997	NASDAQ:AMCX
2013-07-22	69.11	69.93	68.73	69.17	493495	NASDAQ:AMCX
2013-07-23	69.53	69.91	68.32	68.59	293296	NASDAQ:AMCX
2013-07-24	68.82	69.39	67.94	68.36	315558	NASDAQ:AMCX
2013-07-25	68.46	68.82	67.84	68.44	152166	NASDAQ:AMCX
2013-07-26	68	68.21	67.26	67.89	242375	NASDAQ:AMCX
2013-07-29	68	68.16	67.44	67.93	192898	NASDAQ:AMCX
2013-07-30	68.24	68.39	66.8	67.02	280782	NASDAQ:AMCX
2013-07-31	67.11	68.85	66.9	68.26	200028	NASDAQ:AMCX
2013-08-01	68.94	70.86	68.36	69.4	684670	NASDAQ:AMCX
2013-08-02	68.98	69.94	68.72	69.45	279230	NASDAQ:AMCX
2013-08-05	69.48	69.55	69.04	69.41	315851	NASDAQ:AMCX
2013-08-06	69.31	70.86	69.1	70.84	647052	NASDAQ:AMCX
2013-08-07	71	71.48	69.48	71.15	999140	NASDAQ:AMCX
2013-08-08	72.04	72.46	66.34	66.9	1588273	NASDAQ:AMCX
2013-08-09	67.08	67.08	65.43	65.48	786498	NASDAQ:AMCX
2013-08-12	65.3	67.69	65.2	67.67	745455	NASDAQ:AMCX
2013-08-13	68.02	68.41	67.3	68.22	465084	NASDAQ:AMCX
2013-08-14	68.02	68.31	66.3	66.45	436963	NASDAQ:AMCX
2013-08-15	65.86	65.86	64.36	64.65	459034	NASDAQ:AMCX
2013-08-16	64.49	66.02	64.17	65.66	377842	NASDAQ:AMCX
2013-08-19	65.49	65.61	65.02	65.02	270440	NASDAQ:AMCX
2013-08-20	65	65.89	64.73	65.7	429606	NASDAQ:AMCX
2013-08-21	65.93	65.96	64.16	64.17	556314	NASDAQ:AMCX
2013-08-22	64.37	65.16	64.31	64.64	205365	NASDAQ:AMCX
2013-08-23	64.84	64.86	64.25	64.7	310141	NASDAQ:AMCX
2013-08-26	64.65	64.74	63.19	63.23	593995	NASDAQ:AMCX
2013-08-27	62.37	62.79	61.59	61.67	568502	NASDAQ:AMCX
2013-08-28	61.6	61.78	61.14	61.32	531266	NASDAQ:AMCX
2013-08-29	61.92	64.04	61.64	63.29	731976	NASDAQ:AMCX
2013-08-30	63.22	63.55	61.91	61.98	377470	NASDAQ:AMCX
2013-09-03	62.54	62.62	61.05	61.73	611558	NASDAQ:AMCX
2013-09-04	61.75	62.47	61.54	62.4	944548	NASDAQ:AMCX
2013-09-05	62.64	63.39	62.48	62.75	346537	NASDAQ:AMCX
2013-09-06	62.81	63.35	62.38	62.54	333465	NASDAQ:AMCX
2013-09-09	62.84	64.18	62.56	63.53	244486	NASDAQ:AMCX
2013-09-10	63.67	63.89	63.05	63.51	338604	NASDAQ:AMCX
2013-09-11	64.15	64.49	62.73	62.79	409635	NASDAQ:AMCX
2013-09-12	62.83	63.4	62.44	62.6	295649	NASDAQ:AMCX
2013-09-13	62.87	63.25	62.16	62.39	397092	NASDAQ:AMCX
2013-09-16	63	63.5	62.19	62.74	510318	NASDAQ:AMCX
2013-09-17	62.79	65.74	62.79	65.5	519897	NASDAQ:AMCX
2013-09-18	65.55	67.25	65.35	66.41	824430	NASDAQ:AMCX
2013-09-19	66.71	67.83	66.71	67.11	661078	NASDAQ:AMCX
2013-09-20	67.39	67.74	67.09	67.51	787803	NASDAQ:AMCX
2013-09-23	67.5	67.71	65.82	66.03	564879	NASDAQ:AMCX
2013-09-24	66.25	67.18	65.75	66.59	376611	NASDAQ:AMCX
2013-09-25	66.56	67.01	65.66	65.87	311081	NASDAQ:AMCX
2013-09-26	66.19	66.63	65.66	66.45	251061	NASDAQ:AMCX
2013-09-27	66.14	67.23	65.84	66.88	324572	NASDAQ:AMCX
2013-09-30	66.74	68.74	66.14	68.5	633154	NASDAQ:AMCX
2013-10-01	68.71	69.83	68.07	69.35	750354	NASDAQ:AMCX
2013-10-02	68.81	69.35	67.92	67.99	415650	NASDAQ:AMCX
2013-10-03	68.01	68.42	66.52	66.94	483750	NASDAQ:AMCX
2013-10-04	67.11	68.47	67.11	68.24	362776	NASDAQ:AMCX
2013-10-07	67.71	67.93	66.67	66.76	606020	NASDAQ:AMCX
2013-10-08	66.86	67.01	65.09	65.14	578853	NASDAQ:AMCX
2013-10-09	65.32	65.47	62.94	63.15	742151	NASDAQ:AMCX
2013-10-10	63.51	64.79	63.51	64.17	1015634	NASDAQ:AMCX
2013-10-11	64.5	66.02	64.39	65.95	867738	NASDAQ:AMCX
2013-10-14	65.86	67	65.16	66.95	588867	NASDAQ:AMCX
2013-10-15	67.06	69.98	66.74	69.19	1242710	NASDAQ:AMCX
2013-10-16	69.45	70.58	69.22	70.04	694712	NASDAQ:AMCX
2013-10-17	69.96	70.83	69.31	70.74	379750	NASDAQ:AMCX
2013-10-18	71.13	71.81	69.94	69.99	546240	NASDAQ:AMCX
2013-10-21	70.27	71.46	70	70.76	844066	NASDAQ:AMCX
2013-10-22	71.02	72.21	70.62	71.54	544377	NASDAQ:AMCX
2013-10-23	71.3	71.98	70.98	71.37	295599	NASDAQ:AMCX
2013-10-24	71.46	71.87	68.81	69.68	757193	NASDAQ:AMCX
2013-10-25	69.91	70.76	69.69	70.36	392456	NASDAQ:AMCX
2013-10-28	69.68	70.23	67.9	69.9	3095329	NASDAQ:AMCX
2013-10-29	69.99	70.33	68.35	69.67	809950	NASDAQ:AMCX
2013-10-30	69.9	70.06	67.8	68.25	888840	NASDAQ:AMCX
2013-10-31	68.4	70.64	68.4	70.09	878354	NASDAQ:AMCX
2013-11-01	70.06	71.9	69.79	71.71	966720	NASDAQ:AMCX
2013-11-04	71.8	72.46	71.12	72.16	775321	NASDAQ:AMCX
2013-11-05	72.13	72.41	71.59	72.01	986953	NASDAQ:AMCX
2013-11-06	72.13	73.39	71.84	72.35	1230718	NASDAQ:AMCX
2013-11-07	67	70.27	66.83	68.15	2700865	NASDAQ:AMCX
2013-11-08	68.06	68.33	66.64	66.75	1573368	NASDAQ:AMCX
2013-11-11	66.73	68	66.12	66.21	957807	NASDAQ:AMCX
2013-11-12	65.86	66.56	65.55	66.47	673605	NASDAQ:AMCX
2013-11-13	66.4	66.84	65.24	66.1	801798	NASDAQ:AMCX
2013-11-14	66.17	66.35	65.79	65.99	766086	NASDAQ:AMCX
2013-11-15	66.05	66.28	65.01	65.23	760363	NASDAQ:AMCX
2013-11-18	65.47	65.74	63.78	64	964839	NASDAQ:AMCX
2013-11-19	64.26	64.6	62.91	63.3	948592	NASDAQ:AMCX
2013-11-20	63.47	63.65	62.45	62.61	817071	NASDAQ:AMCX
2013-11-21	62.79	63.45	62.44	62.84	663073	NASDAQ:AMCX
2013-11-22	63.66	65.3	63.38	64.83	936026	NASDAQ:AMCX
2013-11-25	65.06	65.39	64	64.06	594265	NASDAQ:AMCX
2013-11-26	64	64.61	63.78	63.92	737853	NASDAQ:AMCX
2013-11-27	64.29	64.58	63.56	64.29	407937	NASDAQ:AMCX
2013-11-29	64.52	64.76	63.99	64.19	139861	NASDAQ:AMCX
2013-12-02	65.05	65.84	64.53	64.83	623422	NASDAQ:AMCX
2013-12-03	64.52	64.7	63.57	63.88	770109	NASDAQ:AMCX
2013-12-04	63.43	64.86	63.43	64.32	786169	NASDAQ:AMCX
2013-12-05	63.93	64.24	62.96	63.46	777111	NASDAQ:AMCX
2013-12-06	64.19	64.85	63.39	63.54	747488	NASDAQ:AMCX
2013-12-09	63.68	64.61	62.6	62.7	809925	NASDAQ:AMCX
2013-12-10	62.53	64.04	62.53	63.31	799862	NASDAQ:AMCX
2013-12-11	64.11	65.31	63.85	64.98	1445656	NASDAQ:AMCX
2013-12-12	64.9	65.34	64.45	65.04	873574	NASDAQ:AMCX
2013-12-13	65.02	65.42	64.49	64.52	621585	NASDAQ:AMCX
2013-12-16	64.66	64.92	63.18	63.69	780780	NASDAQ:AMCX
2013-12-17	63.62	63.92	62.7	63.22	694573	NASDAQ:AMCX
2013-12-18	63.41	63.62	61.69	62.69	1083905	NASDAQ:AMCX
2013-12-19	62.49	63.84	62.49	63.31	990039	NASDAQ:AMCX
2013-12-20	63.25	65.42	63.25	64.57	1568237	NASDAQ:AMCX
2013-12-23	65	66.04	64.56	66.01	590096	NASDAQ:AMCX
2013-12-24	65.95	66.75	65.8	66.53	248208	NASDAQ:AMCX
2013-12-26	66.48	67.19	66.32	66.68	394723	NASDAQ:AMCX
2013-12-27	66.97	67.26	66.43	66.96	290526	NASDAQ:AMCX
2013-12-30	67.14	67.71	66.76	67.53	383985	NASDAQ:AMCX
2013-12-31	67.67	68.35	67.21	68.11	307905	NASDAQ:AMCX
2014-01-02	67.47	67.99	65.72	66.09	418057	NASDAQ:AMCX
2014-01-03	66.63	67.34	66.29	66.71	441277	NASDAQ:AMCX
2014-01-06	66.99	67.37	65.97	66	475514	NASDAQ:AMCX
2014-01-07	66.36	67.32	66.01	66.87	736166	NASDAQ:AMCX
2014-01-08	66.65	67.57	66.34	67.54	527200	NASDAQ:AMCX
2014-01-09	67.83	68.72	67.24	68.08	766338	NASDAQ:AMCX
2014-01-10	68.23	69.26	67.58	69.15	877562	NASDAQ:AMCX
2014-01-13	69.05	69.42	68.71	69.18	1520224	NASDAQ:AMCX
2014-01-14	69.5	69.75	68.8	69.46	619948	NASDAQ:AMCX
2014-01-15	69.19	70.22	69.19	69.89	1328040	NASDAQ:AMCX
2014-01-16	69.9	69.91	69.21	69.37	471389	NASDAQ:AMCX
2014-01-17	69.43	69.86	69.06	69.2	517300	NASDAQ:AMCX
2014-01-21	69.78	69.78	66.91	67.02	682521	NASDAQ:AMCX
2014-01-22	67.02	67.64	66.66	67.63	497665	NASDAQ:AMCX
2014-01-23	67.62	68.18	66.82	67.48	759420	NASDAQ:AMCX
2014-01-24	66.87	67.8	65.18	65.66	657612	NASDAQ:AMCX
2014-01-27	65.95	66.19	65.28	65.61	512375	NASDAQ:AMCX
2014-01-28	65.86	66.06	64.99	65.27	487704	NASDAQ:AMCX
2014-01-29	65.07	65.46	64.4	64.81	693843	NASDAQ:AMCX
2014-01-30	65.3	65.92	64.97	65.72	616472	NASDAQ:AMCX
2014-01-31	64.63	65.35	64.31	64.44	499209	NASDAQ:AMCX
2014-02-03	64.36	64.91	61.27	61.4	1085788	NASDAQ:AMCX
2014-02-04	62.3	63.92	61.37	62.7	1144693	NASDAQ:AMCX
2014-02-05	62.38	64.02	62.19	64	748455	NASDAQ:AMCX
2014-02-06	64.34	65.34	63.59	64.95	808137	NASDAQ:AMCX
2014-02-07	65.31	65.74	63.52	63.64	1231867	NASDAQ:AMCX
2014-02-10	63.51	65.18	62.87	64.89	1240116	NASDAQ:AMCX
2014-02-11	65	65.9	64.63	65.65	484183	NASDAQ:AMCX
2014-02-12	66.04	67.87	65.47	66.92	895000	NASDAQ:AMCX
2014-02-13	66.19	67.21	66.06	66.69	576024	NASDAQ:AMCX
2014-02-14	66.63	67.65	66.52	67.37	549338	NASDAQ:AMCX
2014-02-18	69.99	69.99	66.96	67.55	630588	NASDAQ:AMCX
2014-02-19	67.27	67.94	67.08	67.73	342959	NASDAQ:AMCX
2014-02-20	68	68.45	67.43	68.38	487716	NASDAQ:AMCX
2014-02-21	68.5	69.88	68.24	69.41	843387	NASDAQ:AMCX
2014-02-24	69.54	70.45	68.92	70.07	621238	NASDAQ:AMCX
2014-02-25	70.25	70.65	69.87	70.45	537321	NASDAQ:AMCX
2014-02-26	70.45	71.18	69.57	69.61	1191697	NASDAQ:AMCX
2014-02-27	69.6	74.23	67.48	73.75	1433072	NASDAQ:AMCX
2014-02-28	73.79	77.9	73.76	76.02	2291560	NASDAQ:AMCX
2014-03-03	75.23	76	74.43	75.63	1050492	NASDAQ:AMCX
2014-03-04	76.13	76.73	75.99	76.38	812273	NASDAQ:AMCX
2014-03-05	76.26	76.61	75.45	76.57	697766	NASDAQ:AMCX
2014-03-06	76.9	77.68	76.54	77.4	408767	NASDAQ:AMCX
2014-03-07	78.01	78.39	76.34	77.13	630628	NASDAQ:AMCX
2014-03-10	76.71	77	76.03	76.51	527496	NASDAQ:AMCX
2014-03-11	76.39	76.7	74.92	75.29	766057	NASDAQ:AMCX
2014-03-12	75.48	75.77	74.71	75.5	472854	NASDAQ:AMCX
2014-03-13	75.87	75.87	73.66	73.75	868204	NASDAQ:AMCX
2014-03-14	73.65	74.58	73	74.4	756839	NASDAQ:AMCX
2014-03-17	74.67	75.21	74.48	74.6	401203	NASDAQ:AMCX
2014-03-18	75.24	77.62	74.85	76.69	1060886	NASDAQ:AMCX
2014-03-19	76.08	76.67	74.86	75.18	637174	NASDAQ:AMCX
2014-03-20	75.14	76.07	74.57	75.31	519306	NASDAQ:AMCX
2014-03-21	75.64	76.46	75.17	76.43	1483680	NASDAQ:AMCX
2014-03-24	76.52	76.52	73.59	73.82	637067	NASDAQ:AMCX
2014-03-25	73.52	74.38	71.81	73.28	786651	NASDAQ:AMCX
2014-03-26	73.8	74.21	71.91	72.02	821251	NASDAQ:AMCX
2014-03-27	71.74	72.52	70.58	70.97	607956	NASDAQ:AMCX
2014-03-28	71.03	72.06	70.65	72.03	521007	NASDAQ:AMCX
2014-03-31	72.52	73.45	72.28	73.08	780939	NASDAQ:AMCX
2014-04-01	73.66	74.46	72.8	74.35	529017	NASDAQ:AMCX
2014-04-02	74.27	75.78	74.05	75.57	690761	NASDAQ:AMCX
2014-04-03	75.53	77.3	75.07	76.18	1323852	NASDAQ:AMCX
2014-04-04	76.42	76.49	73.17	73.99	751330	NASDAQ:AMCX
2014-04-07	73.8	74.52	70.1	70.64	893981	NASDAQ:AMCX
2014-04-08	70.74	72.55	69.45	70.3	993999	NASDAQ:AMCX
2014-04-09	70.65	71.95	70.47	71.55	544074	NASDAQ:AMCX
2014-04-10	71.69	72.1	69.3	70.02	1307764	NASDAQ:AMCX
2014-04-11	69.73	70.4	68.52	68.59	559001	NASDAQ:AMCX
2014-04-14	69.3	69.82	67.01	67.2	598216	NASDAQ:AMCX
2014-04-15	67.15	67.57	65.12	66.8	1018075	NASDAQ:AMCX
2014-04-16	67.81	69.04	66.83	69.01	640697	NASDAQ:AMCX
2014-04-17	68.7	69.03	68.1	68.8	420108	NASDAQ:AMCX
2014-04-21	68.72	69.71	68.6	69.65	509962	NASDAQ:AMCX
2014-04-22	69.77	69.82	68.35	68.69	516469	NASDAQ:AMCX
2014-04-23	68.9	69.41	67.89	68.42	561621	NASDAQ:AMCX
2014-04-24	68.91	69.1	67.23	67.65	667636	NASDAQ:AMCX
2014-04-25	67.4	68.29	66.96	67.92	729491	NASDAQ:AMCX
2014-04-28	69.24	69.24	65.24	65.97	852606	NASDAQ:AMCX
2014-04-29	66.5	67.55	64.56	64.98	1644056	NASDAQ:AMCX
2014-04-30	64.65	65.92	64	65.67	945305	NASDAQ:AMCX
2014-05-01	66.24	66.77	65.26	65.62	719328	NASDAQ:AMCX
2014-05-02	65.5	66.63	65.36	65.44	675055	NASDAQ:AMCX
2014-05-05	65.25	66.88	64.65	66.66	478967	NASDAQ:AMCX
2014-05-06	66.6	66.6	65.7	65.88	535009	NASDAQ:AMCX
2014-05-07	66.27	66.77	64.32	65.52	782563	NASDAQ:AMCX
2014-05-08	57.5	60.9	53.99	59.97	6592381	NASDAQ:AMCX
2014-05-09	59.42	60.46	57.21	58	3460352	NASDAQ:AMCX
2014-05-12	56.54	59.1	56.53	58.68	2349688	NASDAQ:AMCX
2014-05-13	58.69	59.67	58.28	59.23	1888116	NASDAQ:AMCX
2014-05-14	58.99	59.66	58.29	58.45	1282945	NASDAQ:AMCX
2014-05-15	58.16	58.76	57.26	58.7	1110044	NASDAQ:AMCX
2014-05-16	58.6	59.56	58.3	59.52	1394002	NASDAQ:AMCX
2014-05-19	59.56	60.84	59.18	60	1064827	NASDAQ:AMCX
2014-05-20	59.98	60.08	59.06	59.83	1217615	NASDAQ:AMCX
2014-05-21	59.89	60.73	59.66	60.6	859431	NASDAQ:AMCX
2014-05-22	60.88	61.14	60.37	60.95	613780	NASDAQ:AMCX
2014-05-23	60.82	61.46	60.52	61.04	652169	NASDAQ:AMCX
2014-05-27	61.97	62.13	61.34	61.91	720294	NASDAQ:AMCX
2014-05-28	61.9	62.32	61.34	61.72	726413	NASDAQ:AMCX
2014-05-29	61.55	62.09	61.38	62.03	699775	NASDAQ:AMCX
2014-05-30	61.89	62.09	61.56	61.88	1011288	NASDAQ:AMCX
2014-06-02	62.16	63.11	61.83	62.28	630348	NASDAQ:AMCX
2014-06-03	61.93	61.99	60.3	60.73	1449041	NASDAQ:AMCX
2014-06-04	60.23	60.65	59.06	59.56	1752310	NASDAQ:AMCX
2014-06-05	59.63	61.25	59.28	61.17	1016358	NASDAQ:AMCX
2014-06-06	61.1	61.54	60.43	61.22	1063320	NASDAQ:AMCX
2014-06-09	60.98	61.71	60.31	60.74	1176611	NASDAQ:AMCX
2014-06-10	60.97	61.32	60.38	60.65	817152	NASDAQ:AMCX
2014-06-11	60.58	60.8	60.03	60.38	730782	NASDAQ:AMCX
2014-06-12	60.37	60.64	59.53	60.25	1984724	NASDAQ:AMCX
2014-06-13	60.15	60.34	59.66	59.99	385339	NASDAQ:AMCX
2014-06-16	60	60.41	59.4	60.25	535746	NASDAQ:AMCX
2014-06-17	60.25	62.15	60.23	61.31	917362	NASDAQ:AMCX
2014-06-18	61.41	61.41	59.9	60.77	1123360	NASDAQ:AMCX
2014-06-19	61	62.09	60.72	62.05	790265	NASDAQ:AMCX
2014-06-20	62.16	62.32	60.51	61.25	2144844	NASDAQ:AMCX
2014-06-23	61.19	61.19	60.26	60.66	928318	NASDAQ:AMCX
2014-06-24	60.39	60.91	60.05	60.62	992251	NASDAQ:AMCX
2014-06-25	60.48	61.42	60.21	60.81	668230	NASDAQ:AMCX
2014-06-26	60.99	61.41	60.16	60.51	546883	NASDAQ:AMCX
2014-06-27	60.37	61.11	59.87	60.12	1725833	NASDAQ:AMCX
2014-06-30	60.27	61.59	60.06	61.49	1029544	NASDAQ:AMCX
2014-07-01	61.6	62.22	61.26	62.18	801023	NASDAQ:AMCX
2014-07-02	62.23	62.86	61.64	62.05	647849	NASDAQ:AMCX
2014-07-03	62.11	63.37	62.11	62.91	599068	NASDAQ:AMCX
2014-07-07	62.66	62.91	61.41	61.55	849780	NASDAQ:AMCX
2014-07-08	61.6	61.6	59.62	60.02	1163012	NASDAQ:AMCX
2014-07-09	60.38	60.75	59.64	60.73	409137	NASDAQ:AMCX
2014-07-10	59.92	60.94	59.37	60.65	415520	NASDAQ:AMCX
2014-07-11	60.41	60.98	60.35	60.75	355467	NASDAQ:AMCX
2014-07-14	60.97	61.29	60.61	61.17	422252	NASDAQ:AMCX
2014-07-15	61.08	61.33	60.56	60.88	334887	NASDAQ:AMCX
2014-07-16	61.94	64.32	61.89	63.61	2957534	NASDAQ:AMCX
2014-07-17	63.19	65.29	63	64.83	1815238	NASDAQ:AMCX
2014-07-18	65.16	65.49	64.49	65.39	836873	NASDAQ:AMCX
2014-07-21	64.9	65.37	63.61	63.66	548717	NASDAQ:AMCX
2014-07-22	63.89	64	62.89	63.42	745439	NASDAQ:AMCX
2014-07-23	63.82	63.82	62.33	62.96	479902	NASDAQ:AMCX
2014-07-24	63.06	63.3	62.39	62.5	291895	NASDAQ:AMCX
2014-07-25	62.49	62.63	61.47	61.66	316254	NASDAQ:AMCX
2014-07-28	62.03	62.33	61.29	61.51	346258	NASDAQ:AMCX
2014-07-29	61.42	62.04	61.05	61.33	576775	NASDAQ:AMCX
2014-07-30	61.69	62.19	60.85	61.06	453719	NASDAQ:AMCX
2014-07-31	60.65	61.23	59.71	59.87	893226	NASDAQ:AMCX
2014-08-01	59.53	59.99	58.77	59.22	575383	NASDAQ:AMCX
2014-08-04	59.3	60.43	59.3	59.99	465132	NASDAQ:AMCX
2014-08-05	59.93	60.31	59.11	59.4	403561	NASDAQ:AMCX
2014-08-06	59.45	60.35	59.09	59.57	645740	NASDAQ:AMCX
2014-08-07	60.01	61.2	58.09	58.3	1678483	NASDAQ:AMCX
2014-08-08	58.94	59.91	58.39	58.95	832942	NASDAQ:AMCX
2014-08-11	59	60.76	58.66	59.85	847909	NASDAQ:AMCX
2014-08-12	59.9	60.49	59.16	59.62	573942	NASDAQ:AMCX
2014-08-13	59.89	60.77	59.28	60.5	527407	NASDAQ:AMCX
2014-08-14	60.52	61	60	60.9	447819	NASDAQ:AMCX
